episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
54,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,900.0,111,0.946459102605027,0.0012222850928083062,6269
55,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,895.0,114,0.9455126435024219,0.00032089906744658947,6383
56,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,896.0,103,0.9445671308589195,0.0003971820115111768,6486
57,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,898.0,117,0.9436225637280606,0.00048123180749826133,6603
58,0,14,7433,op,-0.21433333333333343,107,True,False,False,True,897.0,107,0.9426789411643326,0.00257596536539495,6710
59,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,880.0,119,0.9417362622231683,0.000830326578579843,6829
60,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,897.0,103,0.9407945259609451,0.0010767377680167556,6932
61,0,14,7433,op,-0.2583333333333334,101,True,False,False,True,887.0,101,0.9398537314349842,0.0007488925475627184,7033
62,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,891.0,114,0.9389138777035492,0.0011222818866372108,7147
63,0,14,7433,op,0.6631398973464965,120,True,True,False,False,788.0,120,0.9379749638258457,0.0006434816168621182,7267
64,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,900.0,112,0.9370369888620198,0.0005507519817911088,7379
65,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,899.0,115,0.9360999518731578,0.0007574649062007666,7494
66,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,889.0,118,0.9351638519212846,0.0004727807827293873,7612
67,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,890.0,116,0.9342286880693633,0.0006722593680024147,7728
68,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,894.0,116,0.933294459381294,0.001988463569432497,7844
69,0,14,7433,op,0.6393633065223693,120,True,True,False,False,874.0,120,0.9323611649219127,0.0007373025291599333,7964
70,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,900.0,114,0.9314288037569908,0.0006653596647083759,8078
71,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,886.0,119,0.9304973749532338,0.0006125905783846974,8197
72,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,895.0,103,0.9295668775782806,0.0012416830286383629,8300
73,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,886.0,111,0.9286373107007023,0.00043722870759665966,8411
74,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,892.0,117,0.9277086733900016,0.0007378994487226009,8528
75,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,890.0,119,0.9267809647166116,0.000562677625566721,8647
76,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,896.0,109,0.925854183751895,0.0006874557584524155,8756
77,0,14,7433,op,-0.21433333333333343,107,True,False,False,True,892.0,107,0.9249283295681431,0.0006241565570235252,8863
78,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,893.0,114,0.9240034012385749,0.0005878934171050787,8977
79,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,896.0,114,0.9230793978373364,0.0004540604422800243,9091
80,0,14,7433,op,-0.2656666666666667,100,True,False,False,True,898.0,100,0.9221563184394991,0.0004084077663719654,9191
81,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,899.0,114,0.9212341621210596,0.0005622895550914109,9305
82,0,14,7433,op,0.6341102895736693,120,True,True,False,False,893.0,120,0.9203129279589385,0.000476333312690258,9425
83,0,14,7433,op,-0.22166666666666673,106,True,False,False,True,900.0,106,0.9193926150309796,0.0023309201933443546,9531
84,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,896.0,116,0.9184732224159486,0.001731200492940843,9647
85,0,14,7433,op,0.6363220987319945,120,True,True,False,False,885.0,120,0.9175547491935327,0.0006675329059362411,9767
86,0,14,7433,op,0.6675634560585021,120,True,True,False,False,772.0,120,0.9166371944443392,0.0006201862124726176,9887
87,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,899.0,116,0.9157205572498949,0.0005274030845612288,10003
88,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,900.0,113,0.914804836692645,0.00042711576679721475,10116
89,0,14,7433,op,0.6332808909416198,120,True,True,False,False,896.0,120,0.9138900318559524,0.0003758555103559047,10236
90,0,14,7433,op,0.6600986895561217,120,True,True,False,False,799.0,120,0.9129761418240965,0.0019439894240349531,10356
91,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,898.0,111,0.9120631656822724,0.0003436066908761859,10467
92,0,14,7433,op,-0.25100000000000006,102,True,False,False,True,885.0,102,0.9111511025165902,0.0004444177611730993,10569
93,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,900.0,108,0.9102399514140735,0.0005106935859657824,10677
94,0,14,7433,op,0.6512515721321105,120,True,True,False,False,831.0,120,0.9093297114626595,0.0006966977380216122,10797
95,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,889.0,111,0.9084203817511969,0.0009688128484413028,10908
96,0,14,7433,op,0.6636928496360778,120,True,True,False,False,786.0,120,0.9075119613694457,0.0009098728187382221,11028
97,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,900.0,104,0.9066044494080763,0.0009417812107130885,11132
98,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,897.0,109,0.9056978449586682,0.00028810271760448813,11241
99,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,892.0,119,0.9047921471137096,0.0005221717292442918,11360
100,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,900.0,115,0.9038873549665959,0.00043806256144307554,11475
101,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,898.0,104,0.9029834676116293,0.00030304506071843207,11579
102,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,898.0,110,0.9020804841440176,0.0004995429771952331,11689
103,0,14,7433,op,0.6708811101913451,120,True,True,False,False,760.0,120,0.9011784036598737,0.0004831567348446697,11809
104,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,892.0,104,0.9002772252562138,0.0008037222432903945,11913
105,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,897.0,114,0.8993769480309576,0.00033688449184410274,12027
106,0,14,7433,op,0.642128008365631,120,True,True,False,False,864.0,120,0.8984775710829266,0.0004357058787718415,12147
107,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,887.0,113,0.8975790935118436,0.0002926289162132889,12260
108,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,889.0,108,0.8966815144183318,0.0005024074343964458,12368
109,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,899.0,111,0.8957848329039134,0.000294155819574371,12479
110,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,897.0,112,0.8948890480710096,0.0006261654198169708,12591
111,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,885.0,111,0.8939941590229386,0.0009697891073301435,12702
112,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,898.0,113,0.8931001648639156,0.0006272122263908386,12815
113,0,14,7433,op,0.6484868702888488,120,True,True,False,False,841.0,120,0.8922070646990518,0.0004464125377126038,12935
114,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,896.0,104,0.8913148576343527,0.0003821220016106963,13039
115,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,900.0,113,0.8904235427767183,0.0007490164134651423,13152
116,0,14,7433,op,0.6551221785545348,120,True,True,False,False,817.0,120,0.8895331192339416,0.0004745711339637637,13272
117,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,898.0,103,0.8886435861147077,0.00047047698171809316,13375
118,0,14,7433,op,-0.2730000000000001,99,True,False,False,True,899.0,99,0.887754942528593,0.0004221486742608249,13474
119,0,14,7433,op,0.6700517115592955,120,True,True,False,False,763.0,120,0.8868671875860644,0.0005360143259167671,13594
120,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,884.0,113,0.8859803203984784,0.0005255495780147612,13707
121,0,14,7433,op,0.6377044496536254,120,True,True,False,False,880.0,120,0.88509434007808,0.00048145491746254265,13827
122,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,892.0,108,0.8842092457380019,0.00043919647578150034,13935
123,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,881.0,115,0.8833250364922639,0.0007021770579740405,14050
124,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,883.0,109,0.8824417114557717,0.000636163807939738,14159
125,0,14,7433,op,-0.22166666666666673,106,True,False,False,True,900.0,106,0.8815592697443159,0.0009510478121228516,14265
126,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,889.0,115,0.8806777104745716,0.0004476236063055694,14380
127,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,896.0,114,0.8797970327640969,0.0003421485307626426,14494
128,0,14,7433,op,-0.2950000000000001,96,True,False,False,True,900.0,96,0.8789172357313328,0.0006609039846807718,14590
129,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,896.0,113,0.8780383184956015,0.0005185258924029768,14703
130,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,885.0,117,0.8771602801771059,0.0005378217902034521,14820
131,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,889.0,115,0.8762831198969288,0.0006573211867362261,14935
132,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,892.0,110,0.8754068367770318,0.00043181332875974476,15045
133,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,891.0,118,0.8745314299402548,0.0003860274446196854,15163
134,0,14,7433,op,0.6396397528648375,120,True,True,False,False,873.0,120,0.8736568985103146,0.0005304992664605379,15283
135,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,898.0,113,0.8727832416118043,0.0007229575421661139,15396
136,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,897.0,118,0.8719104583701925,0.0004511518927756697,15514
137,0,14,7433,op,0.6349397478103637,120,True,True,False,False,890.0,120,0.8710385479118223,0.00039200379978865385,15634
138,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,900.0,113,0.8701675093639105,0.0004434652510099113,15747
139,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,898.0,109,0.8692973418545467,0.00051951251225546,15856
140,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,886.0,118,0.8684280445126921,0.0008429590379819274,15974
141,0,14,7433,op,0.6407456574440001,120,True,True,False,False,869.0,120,0.8675596164681794,0.0004691370122600347,16094
142,0,14,7433,op,0.6780694303512572,120,True,True,False,False,734.0,120,0.8666920568517111,0.0005313383881002665,16214
143,0,14,7433,op,0.6465515670776366,120,True,True,False,False,848.0,120,0.8658253647948594,0.0032113296911120415,16334
144,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,882.0,117,0.8649595394300645,0.0003721833636518568,16451
145,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,877.0,119,0.8640945798906344,0.0003268744330853224,16570
146,0,14,7433,op,-0.2290000000000001,105,True,False,False,True,888.0,105,0.8632304853107438,0.000295654172077775,16675
147,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,890.0,108,0.862367254825433,0.00030133617110550404,16783
148,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,889.0,116,0.8615048875706075,0.0003281586105003953,16899
149,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,870.0,118,0.8606433826830369,0.0004318193532526493,17017
