episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
77,0,14,7433,op,-11.204744245111943,114,True,False,False,True,898.0,114,0.9249283295681431,0.47609466314315796,8907
78,0,14,7433,op,-11.196493855553369,109,True,False,False,True,898.0,109,0.9240034012385749,0.18785925209522247,9016
79,0,14,7433,op,-11.210443260210257,118,True,False,False,True,886.0,118,0.9230793978373364,0.18295808136463165,9134
80,0,14,7433,op,-11.212884046634038,119,True,False,False,True,900.0,119,0.9221563184394991,0.3817577064037323,9253
81,0,14,7433,op,-11.204882481321693,114,True,False,False,True,900.0,114,0.9212341621210596,0.19771882891654968,9367
82,0,14,7433,op,-11.181106797109047,100,True,False,False,True,885.0,100,0.9203129279589385,0.023167988285422325,9467
83,0,14,7433,op,-11.196272675755123,109,True,False,False,True,895.0,109,0.9193926150309796,0.3577389717102051,9576
84,0,14,7433,op,8.54419997986406,120,True,True,False,False,875.0,120,0.9184732224159486,0.038224417716264725,9696
85,0,14,7433,op,-11.206245025309423,115,True,False,False,True,889.0,115,0.9175547491935327,0.19010110199451447,9811
86,0,14,7433,op,8.559516528621316,120,True,True,False,False,824.0,120,0.9166371944443392,0.18646281957626343,9931
87,0,14,7433,op,-11.17132797172914,94,True,False,False,True,892.0,94,0.9157205572498949,0.1815151870250702,10025
88,0,14,7433,op,-11.196438560138146,109,True,False,False,True,897.0,109,0.914804836692645,0.18360646069049835,10134
89,0,14,7433,op,-11.207496984985967,116,True,False,False,True,894.0,116,0.9138900318559524,0.20430991053581238,10250
90,0,14,7433,op,8.590287590399384,120,True,True,False,False,725.0,120,0.9129761418240965,0.17908771336078644,10370
91,0,14,7433,op,-11.188188170579572,104,True,False,False,True,899.0,104,0.9120631656822724,0.21889138221740723,10474
92,0,14,7433,op,-11.193188167115052,107,True,False,False,True,899.0,107,0.9111511025165902,0.15193314850330353,10581
93,0,14,7433,op,-11.194495418481528,108,True,False,False,True,892.0,108,0.9102399514140735,0.17432689666748047,10689
94,0,14,7433,op,-11.205830322268108,115,True,False,False,True,879.0,115,0.9093297114626595,0.03822433203458786,10804
95,0,14,7433,op,8.557856949977577,120,True,True,False,False,832.0,120,0.9084203817511969,0.015802744776010513,10924
96,0,14,7433,op,-11.192911700283487,107,True,False,False,True,899.0,107,0.9075119613694457,0.3401668071746826,11031
97,0,14,7433,op,8.538476274348795,120,True,True,False,False,893.0,120,0.9066044494080763,0.03452908992767334,11151
98,0,14,7433,op,8.551305366680026,120,True,True,False,False,854.0,120,0.9056978449586682,0.20190869271755219,11271
99,0,14,7433,op,-11.194744244590401,108,True,False,False,True,895.0,108,0.9047921471137096,0.17997746169567108,11379
100,0,14,7433,op,-11.189744247123599,105,True,False,False,True,895.0,105,0.9038873549665959,0.178079754114151,11484
101,0,14,7433,op,-11.18321581662943,101,True,False,False,True,900.0,101,0.9029834676116293,0.04286365211009979,11585
102,0,14,7433,op,-11.207662871231635,116,True,False,False,True,880.0,116,0.9020804841440176,0.047172605991363525,11701
103,0,14,7433,op,-11.198132874754569,110,True,False,False,True,897.0,110,0.9011784036598737,0.04277649521827698,11811
104,0,14,7433,op,-11.188105226991077,104,True,False,False,True,896.0,104,0.9002772252562138,0.16887451708316803,11915
105,0,14,7433,op,8.545885875821114,120,True,True,False,False,871.0,120,0.8993769480309576,0.1650540679693222,12035
106,0,14,7433,op,-11.209688952751458,117,True,False,False,True,893.0,117,0.8984775710829266,0.16571800410747528,12152
107,0,14,7433,op,-11.179716601222754,99,True,False,False,True,895.0,99,0.8975790935118436,0.05650567635893822,12251
108,0,14,7433,op,-11.209412479400635,117,True,False,False,True,896.0,117,0.8966815144183318,0.29695039987564087,12368
109,0,14,7433,op,-11.184412484616042,102,True,False,False,True,894.0,102,0.8957848329039134,0.18130916357040405,12470
110,0,14,7433,op,-11.208361883275211,117,True,False,False,True,881.0,117,0.8948890480710096,0.023514550179243088,12587
111,0,14,7433,op,-11.21227580824246,119,True,False,False,True,894.0,119,0.8939941590229386,0.11740920692682266,12706
112,0,14,7433,op,-11.201189734290043,112,True,False,False,True,887.0,112,0.8931001648639156,0.45604407787323,12818
113,0,14,7433,op,-11.19791169775029,110,True,False,False,True,899.0,110,0.8922070646990518,0.1835983693599701,12928
114,0,14,7433,op,-11.187745811914404,104,True,False,False,True,897.0,104,0.8913148576343527,0.16575901210308075,13032
115,0,14,7433,op,-11.207939343651136,116,True,False,False,True,890.0,116,0.8904235427767183,0.03429459035396576,13148
116,0,14,7433,op,-11.212856401254733,119,True,False,False,True,900.0,119,0.8895331192339416,0.024569178000092506,13267
117,0,14,7433,op,-11.204191298410297,114,True,False,False,True,892.0,114,0.8886435861147077,0.2965161204338074,13381
118,0,14,7433,op,-11.21152149985234,118,True,False,False,True,899.0,118,0.887754942528593,0.14761032164096832,13499
119,0,14,7433,op,-11.1881052279224,104,True,False,False,True,896.0,104,0.8868671875860644,0.027794381603598595,13603
120,0,14,7433,op,8.539803436025977,120,True,True,False,False,892.0,120,0.8859803203984784,0.14118632674217224,13723
121,0,14,7433,op,8.543840375728905,120,True,True,False,False,877.0,120,0.88509434007808,0.028221875429153442,13843
122,0,14,7433,op,-11.194771894626319,108,True,False,False,True,896.0,108,0.8842092457380019,0.17088474333286285,13951
123,0,14,7433,op,-11.206245025309423,115,True,False,False,True,890.0,115,0.8833250364922639,0.29710620641708374,14066
124,0,14,7433,op,-11.206272676276663,115,True,False,False,True,890.0,115,0.8824417114557717,0.02528439834713936,14181
125,0,14,7433,op,-11.209688955545426,117,True,False,False,True,896.0,117,0.8815592697443159,0.04921665042638779,14298
126,0,14,7433,op,-11.17632797198991,97,True,False,False,True,892.0,97,0.8806777104745716,0.41838040947914124,14395
127,0,14,7433,op,-11.207524635953208,116,True,False,False,True,882.0,116,0.8797970327640969,0.014545494690537453,14511
128,0,14,7433,op,-11.184412480890751,102,True,False,False,True,884.0,102,0.8789172357313328,0.02565712109208107,14613
129,0,14,7433,op,-11.206493853280941,115,True,False,False,True,898.0,115,0.8780383184956015,0.14778393507003784,14728
130,0,14,7433,op,-11.189412480220199,105,True,False,False,True,900.0,105,0.8771602801771059,0.04934224486351013,14833
131,0,14,7433,op,-11.192828754832346,107,True,False,False,True,887.0,107,0.8762831198969288,0.16894303262233734,14940
132,0,14,7433,op,-11.191106792042653,106,True,False,False,True,887.0,106,0.8754068367770318,0.12604695558547974,15046
133,0,14,7433,op,8.546162446029484,120,True,True,False,False,870.0,120,0.8745314299402548,0.13086706399917603,15166
134,0,14,7433,op,-11.187994637091954,104,True,False,False,True,896.0,104,0.8736568985103146,0.01672055572271347,15270
135,0,14,7433,op,-11.194578363001346,108,True,False,False,True,892.0,108,0.8727832416118043,0.12031902372837067,15378
136,0,14,7433,op,-11.201245026911298,112,True,False,False,True,900.0,112,0.8719104583701925,0.17417782545089722,15490
137,0,14,7433,op,-11.208188166034718,116,True,False,False,True,899.0,116,0.8710385479118223,0.16296285390853882,15606
138,0,14,7433,op,-11.204633658006788,114,True,False,False,True,891.0,114,0.8701675093639105,0.2582816779613495,15720
139,0,14,7433,op,-11.212801103976865,119,True,False,False,True,885.0,119,0.8692973418545467,0.08890710771083832,15839
140,0,14,7433,op,-11.207690518473585,116,True,False,False,True,884.0,116,0.8684280445126921,0.016379106789827347,15955
141,0,14,7433,op,-11.21260757887115,119,True,False,False,True,888.0,119,0.8675596164681794,0.1151442676782608,16074
142,0,14,7433,op,-11.179523067735136,99,True,False,False,True,900.0,99,0.8666920568517111,0.08613249659538269,16173
143,0,14,7433,op,-11.21080267156164,118,True,False,False,True,873.0,118,0.8658253647948594,0.04178468510508537,16291
144,0,14,7433,op,-11.20277345807602,113,True,False,False,True,892.0,113,0.8649595394300645,0.060742564499378204,16404
145,0,14,7433,op,-11.185968559297423,103,True,False,False,True,899.0,103,0.8640945798906344,0.19366846978664398,16507
146,0,14,7433,op,-11.210968552219372,118,True,False,False,True,879.0,118,0.8632304853107438,0.16693350672721863,16625
147,0,14,7433,op,-11.188215814096232,104,True,False,False,True,900.0,104,0.862367254825433,0.09435980021953583,16729
148,0,14,7433,op,8.602341792546213,120,True,True,False,False,684.0,120,0.8615048875706075,0.018018918111920357,16849
149,0,14,7433,op,-11.209779731060069,118,True,False,False,True,867.0,118,0.8606433826830369,0.36883652210235596,16967
150,0,14,7433,op,8.544033816084266,120,True,True,False,False,878.0,120,0.8597827393003539,0.036253463476896286,17087
151,0,14,7433,op,-11.1924969860663,107,True,False,False,True,898.0,107,0.8589229565610536,0.16162900626659393,17194
152,0,14,7433,op,-11.19427424147725,108,True,False,False,True,898.0,108,0.8580640336044925,0.024535322561860085,17302
153,0,14,7433,op,-11.211134437533717,118,True,False,False,True,885.0,118,0.857205969570888,0.09587384760379791,17420
154,0,14,7433,op,-11.20982718616724,117,True,False,False,True,898.0,117,0.8563487636013172,0.21009452641010284,17537
155,0,14,7433,op,-11.198022286718091,110,True,False,False,True,893.0,110,0.8554924148377159,0.21070444583892822,17647
156,0,14,7433,op,-11.200940909112493,112,True,False,False,True,898.0,112,0.8546369224228781,0.12321996688842773,17759
157,0,14,7433,op,-11.204357181861997,114,True,False,False,True,893.0,114,0.8537822855004553,0.08465556055307388,17873
158,0,14,7433,op,-11.209384832158685,117,True,False,False,True,884.0,117,0.8529285032149548,0.02630956843495369,17990
159,0,14,7433,op,8.5475721526891,120,True,True,False,False,863.0,120,0.8520755747117399,0.39114344120025635,18110
160,0,14,7433,op,-11.206272678139308,115,True,False,False,True,890.0,115,0.8512234991370281,0.1353205293416977,18225
161,0,14,7433,op,-11.199661301262676,111,True,False,False,True,892.0,111,0.8503722756378911,0.09327767044305801,18336
162,0,14,7433,op,-11.20410835389048,114,True,False,False,True,893.0,114,0.8495219033622532,0.09521783888339996,18450
163,0,14,7433,op,-11.169688953459262,93,True,False,False,True,898.0,93,0.8486723814588909,0.07405164837837219,18543
164,0,14,7433,op,-11.21244169169416,119,True,False,False,True,897.0,119,0.847823709077432,0.034664757549762726,18662
165,0,14,7433,op,8.544033817015588,120,True,True,False,False,878.0,120,0.8469758853683546,0.08570744097232819,18782
166,0,14,7433,op,8.552244978025556,120,True,True,False,False,848.0,120,0.8461289094829862,0.16954681277275085,18902
167,0,14,7433,op,8.541158896870911,120,True,True,False,False,884.0,120,0.8452827805735033,0.03827885538339615,19022
168,0,14,7433,op,-11.18316052214553,101,True,False,False,True,900.0,101,0.8444374977929298,0.04850973188877106,19123
169,0,14,7433,op,-11.186549149515729,103,True,False,False,True,900.0,103,0.8435930602951368,0.03490394353866577,19226
170,0,14,7433,op,8.560843016952276,120,True,True,False,False,820.0,120,0.8427494672348417,0.07220511883497238,19346
171,0,14,7433,op,-11.203160521325966,113,True,False,False,True,898.0,113,0.8419067177676068,0.08870626986026764,19459
172,0,14,7433,op,-11.184440125338734,102,True,False,False,True,899.0,102,0.8410648110498392,0.04871729761362076,19561
173,0,14,7433,op,-11.213132871811588,119,True,False,False,True,897.0,119,0.8402237462387894,0.10956232994794846,19680
174,0,14,7433,op,-11.212828752150138,119,True,False,False,True,886.0,119,0.8393835224925505,0.031385742127895355,19799
175,0,14,7433,op,-11.194578360207379,108,True,False,False,True,889.0,108,0.838544138970058,0.04934297874569893,19907
176,0,14,7433,op,-11.210111494238179,118,True,False,False,True,878.0,118,0.8377055948310879,0.04884137213230133,20025
177,0,14,7433,op,-11.210996206911902,118,True,False,False,True,900.0,118,0.8368678892362568,0.06445340812206268,20143
178,0,14,7433,op,-11.209523068368435,117,True,False,False,True,887.0,117,0.8360310213470206,0.02542044036090374,20260
179,0,14,7433,op,8.558188810013235,120,True,True,False,False,831.0,120,0.8351949903256736,0.030584421008825302,20380
180,0,14,7433,op,-11.206521504248181,115,True,False,False,True,899.0,115,0.8343597953353479,0.11631368845701218,20495
181,0,14,7433,op,-11.190940914178888,106,True,False,False,True,890.0,106,0.8335254355400126,0.057697683572769165,20601
182,0,14,7433,op,-11.207884048235913,116,True,False,False,True,893.0,116,0.8326919101044725,0.08545124530792236,20717
183,0,14,7433,op,-11.199827187508344,111,True,False,False,True,899.0,111,0.831859218194368,0.037908896803855896,20828
184,0,14,7433,op,-11.193132874493797,107,True,False,False,True,897.0,107,0.8310273589761736,0.08135192096233368,20935
185,0,14,7433,op,-11.21313287274291,119,True,False,False,True,897.0,119,0.8301963316171974,0.04096350818872452,21054
186,0,14,7433,op,-11.19088561317573,106,True,False,False,True,898.0,106,0.8293661352855802,0.028557471930980682,21160
187,0,14,7433,op,-11.212358748105665,119,True,False,False,True,889.0,119,0.8285367691502946,0.17050644755363464,21279
188,0,14,7433,op,-11.194799540936947,108,True,False,False,True,900.0,108,0.8277082323811443,0.03123915195465088,21387
189,0,14,7433,op,-11.189688952639699,105,True,False,False,True,893.0,105,0.8268805241487632,0.04290672019124031,21492
190,0,14,7433,op,-11.193132873562474,107,True,False,False,True,897.0,107,0.8260536436246144,0.036767713725566864,21599
191,0,14,7433,op,-11.207469339606662,116,True,False,False,True,890.0,116,0.8252275899809898,0.17094631493091583,21715
192,0,14,7433,op,8.568667421117425,120,True,True,False,False,797.0,120,0.8244023623910088,0.027660109102725983,21835
193,0,14,7433,op,-11.199163655564188,111,True,False,False,True,899.0,111,0.8235779600286178,0.04600680619478226,21946
194,0,14,7433,op,-11.201383264052371,112,True,False,False,True,896.0,112,0.8227543820685892,0.1713598668575287,22058
195,0,14,7433,op,8.550392818637192,120,True,True,False,False,856.0,120,0.8219316276865206,0.155594140291214,22178
196,0,14,7433,op,-11.199191300943493,111,True,False,False,True,896.0,111,0.8211096960588341,0.17172232270240784,22289
197,0,14,7433,op,-11.167607576524217,92,True,False,False,True,898.0,92,0.8202885863627752,0.034826990216970444,22381
198,0,14,7433,op,-11.161493857453268,88,True,False,False,True,898.0,88,0.8194682977764125,0.02357684262096882,22469
199,0,14,7433,op,-11.211805807923277,119,True,False,False,True,880.0,119,0.818648829478636,0.029628882184624672,22588
200,0,14,7433,op,-11.212856399392088,119,True,False,False,True,887.0,119,0.8178301806491574,0.022359933704137802,22707
201,0,14,7433,op,-11.171466209801535,94,True,False,False,True,897.0,94,0.8170123504685082,0.037427157163619995,22801
202,0,14,7433,op,-11.198188163650533,110,True,False,False,True,900.0,110,0.8161953381180397,0.16532345116138458,22911
203,0,14,7433,op,-11.209246593154967,117,True,False,False,True,878.0,117,0.8153791427799216,0.029445204883813858,23028
204,0,14,7433,op,-11.179744247533382,99,True,False,False,True,895.0,99,0.8145637636371417,0.020486295223236084,23127
205,0,14,7433,op,8.559405941516161,120,True,True,False,False,824.0,120,0.8137491998735046,0.03413565456867218,23247
206,0,14,7433,op,-11.201245030636588,112,True,False,False,True,898.0,112,0.812935450673631,0.019227005541324615,23359
207,0,14,7433,op,-11.176106794985632,97,True,False,False,True,898.0,97,0.8121225152229574,0.15776915848255157,23456
208,0,14,7433,op,-11.207579926711817,116,True,False,False,True,878.0,116,0.8113103927077344,0.018566887825727463,23572
209,0,14,7433,op,8.537121864035726,120,True,True,False,False,900.0,120,0.8104990823150267,0.02607126161456108,23692
210,0,14,7433,op,-11.201410910362998,112,True,False,False,True,895.0,112,0.8096885832327116,0.018278099596500397,23804
211,0,14,7433,op,-11.189688952639699,105,True,False,False,True,900.0,105,0.8088788946494789,0.03325793892145157,23909
212,0,14,7433,op,-11.182718166274329,101,True,False,False,True,888.0,101,0.8080700157548294,0.1671411246061325,24010
213,0,14,7433,op,-11.204053065925837,114,True,False,False,True,899.0,114,0.8072619457390746,0.1530587077140808,24124
214,0,14,7433,op,-11.166245035330455,91,True,False,False,True,889.0,91,0.8064546837933355,0.024414435029029846,24215
215,0,14,7433,op,-11.210553852903347,118,True,False,False,True,864.0,118,0.8056482291095421,0.027033254504203796,24333
216,0,14,7433,op,-11.20960600450635,117,True,False,False,True,890.0,117,0.8048425808804326,0.020572200417518616,24450
217,0,14,7433,op,-11.19607914413015,109,True,False,False,True,895.0,109,0.8040377382995522,0.01960490085184574,24559
218,0,14,7433,op,-11.192220511784155,107,True,False,False,True,900.0,107,0.8032337005612527,0.15323513746261597,24666
219,0,14,7433,op,-11.191272676425676,106,True,False,False,True,890.0,106,0.8024304668606914,0.015784550458192825,24772
220,0,14,7433,op,8.536624307744205,120,True,True,False,False,899.0,120,0.8016280363938307,0.3204857110977173,24892
221,0,14,7433,op,-11.192801110384364,107,True,False,False,True,892.0,107,0.8008264083574369,0.02398652210831642,24999
222,0,14,7433,op,-11.210609138074021,118,True,False,False,True,875.0,118,0.8000255819490795,0.02111980691552162,25117
223,0,14,7433,op,-11.208748945593834,117,True,False,False,True,887.0,117,0.7992255563671304,0.018294844776391983,25234
224,0,14,7433,op,-11.199799543060362,111,True,False,False,True,897.0,111,0.7984263308107633,0.013147033751010895,25345
225,0,14,7433,op,-11.201023852700988,112,True,False,False,True,897.0,112,0.7976279044799526,0.17183855175971985,25457
226,0,14,7433,op,-11.187828757365544,104,True,False,False,True,890.0,104,0.7968302765754727,0.01809866353869438,25561
227,0,14,7433,op,-11.189799536950886,105,True,False,False,True,899.0,105,0.7960334462988972,0.020950032398104668,25666
228,0,14,7433,op,8.538448629900813,120,True,True,False,False,893.0,120,0.7952374128525983,0.016224365681409836,25786
229,0,14,7433,op,-11.181106796177724,100,True,False,False,True,891.0,100,0.7944421754397457,0.016959762200713158,25886
230,0,14,7433,op,-11.203105224048098,113,True,False,False,True,899.0,113,0.7936477332643059,0.029792403802275658,25999
231,0,14,7433,op,-11.21135561640064,118,True,False,False,True,897.0,118,0.7928540855310416,0.1655791997909546,26117
232,0,14,7433,op,-11.201410911294321,112,True,False,False,True,897.0,112,0.7920612314455105,0.02922767400741577,26229
233,0,14,7433,op,-11.201023852700988,112,True,False,False,True,883.0,112,0.7912691702140651,0.01621057838201523,26341
234,0,14,7433,op,-11.191493852498631,106,True,False,False,True,898.0,106,0.790477901043851,0.015735618770122528,26447
235,0,14,7433,op,-11.193105227251847,107,True,False,False,True,896.0,107,0.7896874231428072,0.016048310324549675,26554
236,0,14,7433,op,-11.197801107851168,110,True,False,False,True,898.0,110,0.7888977357196644,0.1743285059928894,26664
237,0,14,7433,op,-11.201521499330799,112,True,False,False,True,899.0,112,0.7881088379839447,0.01661137491464615,26776
238,0,14,7433,op,-11.206805810456475,116,True,False,False,True,889.0,116,0.7873207291459607,0.01595289632678032,26892
239,0,14,7433,op,-11.202635223728915,113,True,False,False,True,879.0,113,0.7865334084168147,0.020711414515972137,27005
240,0,14,7433,op,-11.205719732368985,115,True,False,False,True,895.0,115,0.7857468750083979,0.01598137617111206,27120
241,0,14,7433,op,-11.211466207231085,118,True,False,False,True,897.0,118,0.7849611281333895,0.1702783703804016,27238
242,0,14,7433,op,-11.194550716690719,108,True,False,False,True,888.0,108,0.784176167005256,0.015243148431181908,27346
243,0,14,7433,op,-11.19988248758018,111,True,False,False,True,900.0,111,0.7833919908382508,0.02463405951857567,27457
244,0,14,7433,op,-11.204799540527166,114,True,False,False,True,897.0,114,0.7826085988474126,0.012577730230987072,27571
