episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
24,0,14,7433,op,-0.2290000000000001,105,True,False,False,True,899.0,105,0.9752977125970467,0.001447408925741911,2867
25,0,14,7433,op,0.6512515721321105,120,True,True,False,False,831.0,120,0.9743224148844496,0.0011975346133112907,2987
26,0,14,7433,op,0.6634163436889647,120,True,True,False,False,787.0,120,0.9733480924695651,0.0006950102397240698,3107
27,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,891.0,109,0.9723747443770956,0.0015137894079089165,3216
28,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,888.0,113,0.9714023696327185,0.000568038085475564,3329
29,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,900.0,108,0.9704309672630859,0.0012030042707920074,3437
30,0,14,7433,op,-0.21433333333333343,107,True,False,False,True,899.0,107,0.9694605362958227,0.0005635791458189487,3544
31,0,14,7433,op,-0.2730000000000001,99,True,False,False,True,900.0,99,0.9684910757595269,0.0009863916784524918,3643
32,0,14,7433,op,0.6548457322120665,120,True,True,False,False,818.0,120,0.9675225846837673,0.001723739318549633,3763
33,0,14,7433,op,0.6531868753433226,120,True,True,False,False,824.0,120,0.9665550620990835,0.001500940416008234,3883
34,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,898.0,112,0.9655885070369844,0.0011446909047663212,3995
35,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,897.0,110,0.9646229185299474,0.0007394583662971854,4105
36,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,877.0,116,0.9636582956114175,0.0010858513414859772,4221
37,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,900.0,104,0.9626946373158061,0.0014716382138431072,4325
38,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,892.0,113,0.9617319426784903,0.0005539628909900784,4438
39,0,14,7433,op,0.6363220987319945,120,True,True,False,False,885.0,120,0.9607702107358118,0.000901188759598881,4558
40,0,14,7433,op,0.6346632418632506,120,True,True,False,False,891.0,120,0.959809440525076,0.00217253970913589,4678
41,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,890.0,117,0.9588496310845509,0.0005581110017374158,4795
42,0,14,7433,op,0.6664575514793395,120,True,True,False,False,776.0,120,0.9578907814534664,0.0006009049247950315,4915
43,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,899.0,117,0.9569328906720129,0.0004762059252243489,5032
44,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,895.0,117,0.9559759577813409,0.0008395223994739354,5149
45,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,883.0,112,0.9550199818235596,0.001193140633404255,5261
46,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,896.0,114,0.9540649618417361,0.002650136360898614,5375
47,0,14,7433,op,0.6412986097335814,120,True,True,False,False,867.0,120,0.9531108968798944,0.0009267426794394851,5495
48,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,876.0,117,0.9521577859830145,0.0027980259619653225,5612
49,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,896.0,104,0.9512056281970315,0.0007665925659239292,5716
50,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,894.0,117,0.9502544225688344,0.0009416111279278994,5833
51,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,899.0,117,0.9493041681462656,0.0009193250443786383,5950
52,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,885.0,113,0.9483548639781193,0.00046827615005895495,6063
53,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,893.0,110,0.9474065091141411,0.0017936966614797711,6173
