episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
47,47,14,6008,rule,-0.1788177341222763,120,True,True,False,False,726.0,120,0.7861544476842928,0.03931107372045517,4841
48,48,14,5248,rule,-10.192660570144653,106,True,False,True,True,798.0,106,0.7822236754458713,0.004376465454697609,4947
49,49,14,7195,rule,-10.203238934278488,112,True,False,True,True,866.0,112,0.778312557068642,0.09311237186193466,5059
50,0,14,5758,rule,-10.202019736170769,104,True,False,True,True,900.0,104,0.7744209942832988,0.019151177257299423,5163
51,1,14,5683,rule,-10.207650572061539,112,True,False,True,True,874.0,112,0.7705488893118823,0.21598747372627258,5275
52,2,14,5808,rule,-10.203301668167114,102,True,False,True,True,862.0,102,0.7666961448653229,0.2532964050769806,5377
53,3,14,7038,rule,-10.188953027129173,94,True,False,True,True,756.0,94,0.7628626641409962,0.19577468931674957,5471
54,4,14,5938,rule,-10.197849914431572,117,True,False,True,True,865.0,117,0.7590483508202912,0.06900836527347565,5588
55,5,14,7000,rule,-10.195291712880135,114,True,False,True,True,813.0,114,0.7552531090661897,0.19600968062877655,5702
56,6,14,5043,rule,-10.152372017502785,62,True,False,True,True,636.0,62,0.7514768435208588,0.011903277598321438,5764
57,7,14,7220,rule,-10.153956830501556,114,True,False,True,True,642.0,114,0.7477194593032545,0.0699303075671196,5878
58,8,14,6708,rule,-10.217370092868805,110,True,False,True,True,891.0,110,0.7439808620067382,0.015508102253079414,5988
59,9,14,4828,rule,-10.1934165507555,92,True,False,True,True,805.0,92,0.7402609576967045,0.014424393884837627,6080
60,10,14,7788,rule,-10.202160493470728,75,True,False,True,True,842.0,75,0.736559652908221,0.03243359923362732,6155
61,11,14,5610,rule,-10.084015682339668,53,True,False,True,True,359.0,53,0.7328768546436799,0.03716275095939636,6208
62,12,14,5300,rule,-10.209280878305435,97,True,False,True,True,893.0,97,0.7292124703704616,0.1411474049091339,6305
63,13,14,5618,rule,-10.19426055252552,66,True,False,True,True,792.0,66,0.7255664080186093,0.026340536773204803,6371
64,14,14,6778,rule,-10.181144312024117,104,True,False,True,True,782.0,104,0.7219385759785162,0.014334110543131828,6475
65,15,14,7063,rule,-10.20224443078041,99,True,False,True,True,883.0,99,0.7183288830986236,0.017837412655353546,6574
66,16,14,7110,rule,-10.214668586850166,94,True,False,True,True,881.0,94,0.7147372386831305,0.015802422538399696,6668
67,17,14,6668,rule,-10.202442586421967,111,True,False,True,True,862.0,111,0.7111635524897149,0.1813630908727646,6779
68,18,14,6963,rule,-10.20852705836296,100,True,False,True,True,895.0,100,0.7076077347272662,0.03736008703708649,6879
69,19,14,5978,rule,-10.197500944137573,82,True,False,True,True,806.0,82,0.7040696960536299,0.012706773355603218,6961
70,20,14,7295,rule,-10.210795044898987,106,True,False,True,True,867.0,106,0.7005493475733617,0.10268624126911163,7067
71,21,14,6170,rule,-10.182351529598236,105,True,False,True,True,777.0,105,0.697046600835495,0.066977858543396,7172
72,22,14,6700,rule,-10.20077969133854,115,True,False,True,True,824.0,115,0.6935613678313175,0.033581968396902084,7287
73,23,14,6870,rule,-10.207582116127014,117,True,False,True,True,887.0,117,0.6900935609921609,0.015564678236842155,7404
74,24,14,6218,rule,-10.205609381198883,108,True,False,True,True,887.0,108,0.6866430931872001,0.09265995770692825,7512
75,25,14,5945,rule,-10.184360355138779,116,True,False,True,True,778.0,116,0.6832098777212641,0.021178454160690308,7628
76,26,14,7348,rule,-10.20780785381794,94,True,False,True,True,873.0,94,0.6797938283326578,0.011767380870878696,7722
77,27,14,5093,rule,-10.177782967686653,93,True,False,True,True,741.0,93,0.6763948591909945,0.015305843204259872,7815
78,28,14,7463,rule,-10.206416681408882,118,True,False,True,True,875.0,118,0.6730128848950395,0.0609380379319191,7933
79,29,14,5658,rule,-10.184881821274757,103,True,False,True,True,790.0,103,0.6696478204705644,0.1395006626844406,8036
80,30,14,6678,rule,-10.177655965089798,74,True,False,True,True,776.0,74,0.6662995813682115,0.012297431007027626,8110
81,31,14,6200,rule,-10.210687771439552,87,True,False,True,True,895.0,87,0.6629680834613705,0.025110706686973572,8197
82,32,14,7530,rule,-0.16015899181365967,120,True,True,False,False,685.0,120,0.6596532430440636,0.010403983294963837,8317
83,33,14,6363,rule,-10.095260128378868,53,True,False,True,True,404.0,53,0.6563549768288433,0.012744788080453873,8370
84,34,14,7608,rule,-0.15193992853164673,120,True,True,False,False,607.0,120,0.653073201944699,0.004897402599453926,8490
85,35,14,5978,rule,-10.181818634271622,116,True,False,True,True,766.0,116,0.6498078359349755,0.021068962290883064,8606
86,36,14,7130,rule,-10.21271975338459,97,True,False,True,True,873.0,97,0.6465587967553006,0.005107256583869457,8703
87,37,14,7355,rule,-10.215117290616035,114,True,False,True,True,868.0,114,0.6433260027715241,0.00869721733033657,8817
88,38,14,7368,rule,-0.1476539969444275,120,True,True,False,False,664.0,120,0.6401093727576664,0.004666375461965799,8937
89,39,14,6168,rule,-10.2111084908247,84,True,False,True,True,897.0,84,0.6369088258938781,0.045309025794267654,9021
90,40,14,5988,rule,-10.21951188147068,115,True,False,True,True,891.0,115,0.6337242817644086,0.005070782732218504,9136
91,41,14,7183,rule,-0.21734820306301117,120,True,True,False,False,877.0,120,0.6305556603555866,0.025101222097873688,9256
92,42,14,5215,rule,-10.203213334083557,103,True,False,True,True,860.0,103,0.6274028820538087,0.3221878409385681,9359
93,43,14,5648,rule,-10.190125808119774,104,True,False,True,True,801.0,104,0.6242658676435396,0.14574870467185974,9463
94,44,14,7383,rule,-0.14429138600826263,120,True,True,False,False,618.0,120,0.6211445383053219,0.13381259143352509,9583
95,45,14,6275,rule,-0.17852061986923218,120,True,True,False,False,753.0,120,0.6180388156137953,0.027016399428248405,9703
96,46,14,7458,rule,-0.19319592416286469,120,True,True,False,False,778.0,120,0.6149486215357263,0.008719699457287788,9823
97,47,14,6008,rule,-0.17586207389831543,120,True,True,False,False,714.0,120,0.6118738784280476,0.024854326620697975,9943
98,48,14,5248,rule,-10.190004736185074,118,True,False,True,True,787.0,118,0.6088145090359074,0.004580158740282059,10000
99,49,14,7195,rule,-10.186107009649277,115,True,False,True,True,793.0,115,0.6057704364907278,0.05826875567436218,10000
100,0,14,5758,rule,-10.201346799731255,115,True,False,True,True,897.0,115,0.6027415843082742,0.005440952256321907,10000
101,1,14,5683,rule,-10.212877467274666,106,True,False,True,True,896.0,106,0.5997278763867329,0.0367688424885273,10000
102,2,14,5808,rule,-10.157782912254333,110,True,False,True,True,669.0,110,0.5967292370047992,0.1593143343925476,10000
103,3,14,7038,rule,-10.189952298998833,92,True,False,True,True,760.0,92,0.5937455908197752,0.008261527866125107,10000
104,4,14,5938,rule,-10.205626770853996,117,True,False,True,True,899.0,117,0.5907768628656763,0.005440111272037029,10000
105,5,14,7000,rule,-0.191928893327713,120,True,True,False,False,799.0,120,0.5878229785513479,0.006883598398417234,10000
106,6,14,5043,rule,-10.092955984175205,54,True,False,True,True,388.0,54,0.5848838636585911,0.006810199469327927,10000
107,7,14,7220,rule,-10.15851305425167,117,True,False,True,True,661.0,117,0.5819594443402982,0.01707099750638008,10000
108,8,14,6708,rule,-10.213954329490662,116,True,False,True,True,877.0,116,0.5790496471185967,0.004272132646292448,10000
109,9,14,4828,rule,-10.179240733385086,94,True,False,True,True,746.0,94,0.5761543988830038,0.1736915558576584,10000
110,10,14,7788,rule,-10.205521747469902,78,True,False,True,True,856.0,78,0.5732736268885887,0.009615794755518436,10000
111,11,14,5610,rule,-10.079334907233715,51,True,False,True,True,339.0,51,0.5704072587541458,0.015183252282440662,10000
112,12,14,5300,rule,-10.205531105399132,115,True,False,True,True,877.0,115,0.567555222460375,0.003980383276939392,10000
113,13,14,5618,rule,-10.205297693610191,66,True,False,True,True,837.0,66,0.5647174463480732,0.005724191665649414,10000
114,14,14,6778,rule,-10.19342140853405,105,True,False,True,True,835.0,105,0.5618938591163328,0.007513740565627813,10000
115,15,14,7063,rule,-10.198579862713814,107,True,False,True,True,867.0,107,0.5590843898207511,0.024097975343465805,10000
116,16,14,7110,rule,-10.213450759649277,94,True,False,True,True,876.0,94,0.5562889678716474,0.007852060720324516,10000
117,17,14,6668,rule,-0.18647252023220062,120,True,True,False,False,794.0,120,0.5535075230322891,0.012357140891253948,10000
118,18,14,6963,rule,-10.204101115465164,108,True,False,True,True,876.0,108,0.5507399854171277,0.008137102238833904,10000
119,19,14,5978,rule,-10.192599579691887,90,True,False,True,True,786.0,90,0.547986285490042,0.0054500289261341095,10000
120,20,14,7295,rule,-10.21371215581894,108,True,False,True,True,879.0,108,0.5452463540625918,0.007571143098175526,10000
121,21,14,6170,rule,-10.19619795680046,106,True,False,True,True,836.0,106,0.5425201222922789,0.008844994939863682,10000
122,22,14,6700,rule,-10.188596457242966,116,True,False,True,True,774.0,116,0.5398075216808175,0.006329875439405441,10000
123,23,14,6870,rule,-10.20594409108162,118,True,False,True,True,880.0,118,0.5371084840724134,0.010678092017769814,10000
124,24,14,6218,rule,-0.20259620249271393,120,True,True,False,False,874.0,120,0.5344229416520513,0.003160999622195959,10000
125,25,14,5945,rule,-10.1827013194561,119,True,False,True,True,771.0,119,0.531750826943791,0.0062899524345994,10000
126,26,14,7348,rule,-10.208522111177444,98,True,False,True,True,876.0,98,0.5290920728090721,0.0035263379104435444,10000
127,27,14,5093,rule,-10.159069329500198,89,True,False,True,True,663.0,89,0.5264466124450268,0.008080650120973587,10000
128,28,14,7463,rule,-10.20382173359394,118,True,False,True,True,864.0,118,0.5238143793828016,0.04790504276752472,10000
129,29,14,5658,rule,-10.197987660765648,108,True,False,True,True,846.0,108,0.5211953074858876,0.010936100035905838,10000
130,30,14,6678,rule,-10.181547343730927,73,True,False,True,True,793.0,73,0.5185893309484582,0.0026629609055817127,10000
131,31,14,6200,rule,-10.205508217215538,84,True,False,True,True,873.0,84,0.5159963842937159,0.00383133627474308,10000
132,32,14,7530,rule,-0.1325695514678955,120,True,True,False,False,567.0,120,0.5134164023722473,0.0018856192473322153,10000
133,33,14,6363,rule,-10.090309143066406,60,True,False,True,True,383.0,60,0.510849320360386,0.030510511249303818,10000
134,34,14,7608,rule,-0.14342927932739258,120,True,True,False,False,573.0,120,0.5082950737585841,0.003523788880556822,10000
135,35,14,5978,rule,-10.2079276740551,107,True,False,True,True,876.0,107,0.5057535983897912,0.0027710688300430775,10000
136,36,14,7130,rule,-10.203947335481644,96,True,False,True,True,837.0,96,0.5032248303978422,0.0018201135098934174,10000
137,37,14,7355,rule,-10.214374378323555,117,True,False,True,True,865.0,117,0.500708706245853,0.007386916317045689,10000
138,38,14,7368,rule,-0.15855014324188232,120,True,True,False,False,713.0,120,0.4982051627146237,0.007763303816318512,10000
139,39,14,6168,rule,-10.211579382419586,81,True,False,True,True,899.0,81,0.49571413690105054,0.015013592317700386,10000
140,40,14,5988,rule,-10.22025129199028,107,True,False,True,True,894.0,107,0.4932355662165453,0.03867190703749657,10000
141,41,14,7183,rule,-0.2213135063648224,120,True,True,False,False,893.0,120,0.4907693883854626,0.0049058496952056885,10000
142,42,14,5215,rule,-10.21030230820179,102,True,False,True,True,890.0,102,0.4883155414435353,0.0033581003081053495,10000
143,43,14,5648,rule,-10.197958633303642,111,True,False,True,True,834.0,111,0.4858739637363176,0.0028737070970237255,10000
144,44,14,7383,rule,-0.16927386820316315,120,True,True,False,False,725.0,120,0.483444593917636,0.006487227510660887,10000
145,45,14,6275,rule,-0.19393077492713928,120,True,True,False,False,818.0,120,0.4810273709480478,0.007164232432842255,10000
146,46,14,7458,rule,-0.19443754851818085,120,True,True,False,False,783.0,120,0.47862223409330756,0.0024209613911807537,10000
147,47,14,6008,rule,-0.17709359526634216,120,True,True,False,False,719.0,120,0.47622912292284103,0.004837314132601023,10000
148,48,14,5248,rule,-10.186624675989151,106,True,False,True,True,773.0,106,0.4738479773082268,0.005639498122036457,10000
149,49,14,7195,rule,-10.205350950360298,114,True,False,True,True,875.0,114,0.47147873742168567,0.0035731822717934847,10000
150,0,14,5758,rule,-10.1979800760746,108,True,False,True,True,882.0,108,0.46912134373457726,0.002724074525758624,10000
151,1,14,5683,rule,-10.213114798069,116,True,False,True,True,897.0,116,0.46677573701590436,0.003716242266818881,10000
152,2,14,5808,rule,-10.160613045096397,112,True,False,True,True,681.0,112,0.46444185833082485,0.006005935370922089,10000
153,3,14,7038,rule,-10.192951560020447,86,True,False,True,True,772.0,86,0.46211964903917074,0.007218318525701761,10000
154,4,14,5938,rule,-10.198993638157845,119,True,False,True,True,870.0,119,0.4598090507939749,0.014066435396671295,10000
155,5,14,7000,rule,-0.16406437754631042,120,True,True,False,False,683.0,120,0.457510005540005,0.002872929209843278,10000
156,6,14,5043,rule,-10.110445514321327,59,True,False,True,True,461.0,59,0.45522245551230495,0.0038940070662647486,10000
157,7,14,7220,rule,-0.15419664978981018,120,True,True,False,False,643.0,120,0.4529463432347434,0.002372997347265482,10000
158,8,14,6708,rule,-0.1944376677274704,120,True,True,False,False,797.0,120,0.4506816115185697,0.004227753728628159,10000
159,9,14,4828,rule,-10.188851490616798,96,True,False,True,True,786.0,96,0.4484282034609769,0.0032711620442569256,10000
160,10,14,7788,rule,-10.188955931924284,74,True,False,True,True,787.0,74,0.446186062443672,0.003869903739541769,10000
161,11,14,5610,rule,-10.085185579955578,53,True,False,True,True,364.0,53,0.4439551321314536,0.003766261041164398,10000
162,12,14,5300,rule,-10.206702768802643,119,True,False,True,True,882.0,119,0.4417353564707963,0.015964314341545105,10000
163,13,14,5618,rule,-10.205297693610191,66,True,False,True,True,837.0,66,0.43952667968844233,0.0016210515750572085,10000
164,14,14,6778,rule,-10.19527454674244,107,True,False,True,True,843.0,107,0.43732904629000013,0.014374542981386185,10000
165,15,14,7063,rule,-10.186211451888084,110,True,False,True,True,813.0,110,0.4351424010585501,0.0034817764535546303,10000
166,16,14,7110,rule,-10.213450282812119,99,True,False,True,True,876.0,99,0.43296668905325736,0.0074801575392484665,10000
167,17,14,6668,rule,-0.18999530375003815,120,True,True,False,False,809.0,120,0.43080185560799106,0.00292087160050869,10000
168,18,14,6963,rule,-10.202469781041145,106,True,False,True,True,869.0,106,0.4286478463299511,0.002612512093037367,10000
169,19,14,5978,rule,-10.188434556126595,85,True,False,True,True,769.0,85,0.42650460709830135,0.0029433907475322485,10000
170,20,14,7295,rule,-10.216387063264847,111,True,False,True,True,890.0,111,0.42437208406280985,0.0036283456720411777,10000
171,21,14,6170,rule,-10.186341613531113,105,True,False,True,True,794.0,105,0.4222502236424958,0.0023118501994758844,10000
172,22,14,6700,rule,-10.189814776182175,114,True,False,True,True,779.0,114,0.42013897252428334,0.009239399805665016,10000
173,23,14,6870,rule,-10.203369781374931,115,True,False,True,True,869.0,115,0.4180382776616619,0.007196745835244656,10000
174,24,14,6218,rule,-10.202596127986908,119,True,False,True,True,874.0,119,0.4159480862733536,0.02458084188401699,10000
175,25,14,5945,rule,-10.189573273062706,116,True,False,True,True,800.0,116,0.41386834584198684,0.007064308971166611,10000
176,26,14,7348,rule,-10.213520362973213,96,True,False,True,True,897.0,96,0.4117990041127769,0.00992530770599842,10000
177,27,14,5093,rule,-10.211852207779884,76,True,False,True,True,883.0,76,0.40974000909221303,0.0027302976232022047,10000
178,28,14,7463,rule,-10.203113675117493,114,True,False,True,True,861.0,114,0.40769130904675194,0.0024969992227852345,10000
179,29,14,5658,rule,-10.19962528347969,106,True,False,True,True,853.0,106,0.40565285250151817,0.13830259442329407,10000
180,30,14,6678,rule,-10.195283502340317,72,True,False,True,True,853.0,72,0.4036245882390106,0.018160391598939896,10000
181,31,14,6200,rule,-10.207626700401306,86,True,False,True,True,882.0,86,0.4016064652978155,0.01690087467432022,10000
182,32,14,7530,rule,-0.14238952100276947,120,True,True,False,False,609.0,120,0.3995984329713264,0.0024504431057721376,10000
183,33,14,6363,rule,-10.082056120038033,60,True,False,True,True,348.0,60,0.3976004408064698,0.0030379374511539936,10000
184,34,14,7608,rule,-0.15769712626934052,120,True,True,False,False,630.0,120,0.39561243860243744,0.007263874635100365,10000
185,35,14,5978,rule,-10.168525606393814,117,True,False,True,True,710.0,117,0.3936343764094253,0.003108855104073882,10000
186,36,14,7130,rule,-10.2007797062397,93,True,False,True,True,824.0,93,0.39166620452737816,0.0024673165753483772,10000
187,37,14,7355,rule,-0.22304832935333252,120,True,True,False,False,900.0,120,0.3897078735047413,0.006586115807294846,10000
188,38,14,7368,rule,-0.16566599905490875,120,True,True,False,False,745.0,120,0.3877593341372176,0.06666189432144165,10000
189,39,14,6168,rule,-10.211579009890556,78,True,False,True,True,899.0,78,0.3858205374665315,0.01782679557800293,10000
190,40,14,5988,rule,-10.220497652888298,115,True,False,True,True,895.0,115,0.38389143477919885,0.006360506638884544,10000
191,41,14,7183,rule,-10.214374661445618,119,True,False,True,True,865.0,119,0.3819719776053028,0.011724526062607765,10000
192,42,14,5215,rule,-10.210065886378288,112,True,False,True,True,889.0,112,0.3800621177172763,0.007342982105910778,10000
193,43,14,5648,rule,-10.187752395868301,87,True,False,True,True,791.0,87,0.37816180712868996,0.015084144659340382,10000
194,44,14,7383,rule,-0.14569227397441864,120,True,True,False,False,624.0,120,0.37627099809304654,0.007865618914365768,10000
195,45,14,6275,rule,-0.18065433204174042,120,True,True,False,False,762.0,120,0.3743896431025813,0.0026607078034430742,10000
196,46,14,7458,rule,-0.19468587636947632,120,True,True,False,False,784.0,120,0.37251769488706843,0.005595565773546696,10000
197,47,14,6008,rule,-0.1667487621307373,120,True,True,False,False,677.0,120,0.3706551064126331,0.06573990732431412,10000
198,48,14,5248,rule,-10.183003559708595,119,True,False,True,True,758.0,119,0.36880183088056995,0.03367121145129204,10000
199,49,14,7195,rule,-10.201595544815063,106,True,False,True,True,859.0,106,0.3669578217261671,0.0036964062601327896,10000
200,0,14,5758,rule,-10.201795518398285,117,True,False,True,True,899.0,117,0.36512303261753626,0.005311319138854742,10000
201,1,14,5683,rule,-10.21311442553997,112,True,False,True,True,897.0,112,0.3632974174544486,0.018770214170217514,10000
202,2,14,5808,rule,-10.208962053060532,99,True,False,True,True,886.0,99,0.3614809303671764,0.019778678193688393,10000
203,3,14,7038,rule,-10.157460182905197,99,True,False,True,True,630.0,99,0.3596735257153405,0.00955987349152565,10000
204,4,14,5938,rule,-10.196477979421616,119,True,False,True,True,859.0,119,0.3578751580867638,0.0032114177010953426,10000
205,5,14,7000,rule,-0.1563776135444641,120,True,True,False,False,651.0,120,0.35608578229633,0.008473996073007584,10000
206,6,14,5043,rule,-10.09846667200327,57,True,False,True,True,411.0,57,0.3543053533848483,0.016727671027183533,10000
207,7,14,7220,rule,-10.152038365602493,114,True,False,True,True,634.0,114,0.35253382661792404,0.03133203089237213,10000
208,8,14,6708,rule,-10.217125833034515,118,True,False,True,True,890.0,118,0.3507711574848344,0.007914476096630096,10000
209,9,14,4828,rule,-10.193657323718071,97,True,False,True,True,806.0,97,0.34901730169741024,0.004510632716119289,10000
210,10,14,7788,rule,-10.200719906948507,76,True,False,True,True,836.0,76,0.3472722151889232,0.004495635628700256,10000
211,11,14,5610,rule,-10.080505184829235,53,True,False,True,True,344.0,53,0.3455358541129786,0.007890598848462105,10000
212,12,14,5300,rule,-10.206937029957771,117,True,False,True,True,883.0,117,0.3438081748424137,0.003589057829231024,10000
213,13,14,5618,rule,-10.208976984024048,65,True,False,True,True,852.0,65,0.3420891339682016,0.002819500397890806,10000
214,14,14,6778,rule,-10.181376308202744,106,True,False,True,True,783.0,106,0.3403786882983606,0.007364483550190926,10000
215,15,14,7063,rule,-10.199495702981949,108,True,False,True,True,871.0,108,0.3386767948568688,0.008361020125448704,10000
216,16,14,7110,rule,-10.21881091594696,97,True,False,True,True,898.0,97,0.33698341088258443,0.015928195789456367,10000
217,17,14,6668,rule,-10.201268211007118,119,True,False,True,True,857.0,119,0.3352984938281715,0.002165253274142742,10000
218,18,14,6963,rule,-10.204800084233284,103,True,False,True,True,879.0,103,0.33362200135903064,0.021813832223415375,10000
219,19,14,5978,rule,-10.194559887051582,82,True,False,True,True,794.0,82,0.33195389135223546,0.003655406180769205,10000
220,20,14,7295,rule,-10.21663011610508,108,True,False,True,True,891.0,108,0.3302941218954743,0.005637957714498043,10000
221,21,14,6170,rule,-10.18704505264759,83,True,False,True,True,797.0,83,0.32864265128599696,0.004904844798147678,10000
222,22,14,6700,rule,-10.183967307209969,118,True,False,True,True,755.0,118,0.326999438029567,0.003386243712157011,10000
223,23,14,6870,rule,-10.208284884691238,116,True,False,True,True,890.0,116,0.3253644408394192,0.022085709497332573,10000
224,24,14,6218,rule,-10.203059941530228,119,True,False,True,True,876.0,119,0.3237376186352221,0.019366206601262093,10000
225,25,14,5945,rule,-10.186966598033905,119,True,False,True,True,789.0,119,0.322118930542046,0.004243102855980396,10000
226,26,14,7348,rule,-10.212806805968285,96,True,False,True,True,894.0,96,0.32050833588933575,0.003346263663843274,10000
227,27,14,5093,rule,-10.155230328440666,90,True,False,True,True,647.0,90,0.31890579420988907,0.006283678114414215,10000
228,28,14,7463,rule,-0.18518517911434174,120,True,True,False,False,785.0,120,0.3173112652388396,0.0014342953218147159,10000
229,29,14,5658,rule,-10.205242186784744,100,True,False,True,True,877.0,100,0.3157247089126454,0.004165122751146555,10000
230,30,14,6678,rule,-10.200777992606163,62,True,False,True,True,877.0,62,0.3141460853680822,0.007990876212716103,10000
231,31,14,6200,rule,-10.205743610858917,85,True,False,True,True,874.0,85,0.3125753549412418,0.029318690299987793,10000
232,32,14,7530,rule,-0.14402619004249573,120,True,True,False,False,616.0,120,0.31101247816653554,0.0015800222754478455,10000
233,33,14,6363,rule,-10.08488591760397,61,True,False,True,True,360.0,61,0.30945741577570285,0.0022855279967188835,10000
234,34,14,7608,rule,-0.15969961881637573,120,True,True,False,False,638.0,120,0.3079101286968243,0.0163479745388031,10000
235,35,14,5978,rule,-10.2079276740551,98,True,False,True,True,876.0,98,0.3063705780533402,0.004518082365393639,10000
236,36,14,7130,rule,-10.201267033815384,91,True,False,True,True,826.0,91,0.30483872516307353,0.004363475367426872,10000
237,37,14,7355,rule,-10.214870229363441,116,True,False,True,True,867.0,116,0.3033145315372582,0.0017344019142910838,10000
