episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
134,0,14,7433,op,-11.176355621094505,97,True,False,False,True,900.0,97,0.5082950737585841,0.04246017336845398,10000
135,0,14,7433,op,-11.18979954533279,105,True,False,False,True,897.0,105,0.5057535983897912,0.13058426976203918,10000
136,0,14,7433,op,-11.196300326722364,109,True,False,False,True,894.0,109,0.5032248303978422,0.1481412798166275,10000
137,0,14,7433,op,-11.166355620572965,91,True,False,False,True,897.0,91,0.500708706245853,0.18671458959579468,10000
138,0,14,7433,op,-11.189716597087681,105,True,False,False,True,894.0,105,0.4982051627146237,0.12530814111232758,10000
139,0,14,7433,op,-11.174854834377765,96,True,False,False,True,899.0,96,0.49571413690105054,0.2711898982524872,10000
140,0,14,7433,op,-11.177773457703491,98,True,False,False,True,890.0,98,0.4932355662165453,0.04877454787492752,10000
141,0,14,7433,op,-11.192994638284047,107,True,False,False,True,892.0,107,0.4907693883854626,0.023929454386234283,10000
142,0,14,7433,op,-11.181466206597785,100,True,False,False,True,897.0,100,0.4883155414435353,0.019546745344996452,10000
143,0,14,7433,op,-11.201549149366716,112,True,False,False,True,900.0,112,0.4858739637363176,0.2142040729522705,10000
144,0,14,7433,op,-11.191410913566749,106,True,False,False,True,899.0,106,0.483444593917636,0.04930602014064789,10000
145,0,14,7433,op,-11.196327971170346,109,True,False,False,True,892.0,109,0.4810273709480478,0.043724894523620605,10000
146,0,14,7433,op,-11.197884045851728,110,True,False,False,True,892.0,110,0.47862223409330756,0.0375826396048069,10000
147,0,14,7433,op,-11.19988248385489,111,True,False,False,True,900.0,111,0.47622912292284103,0.06664524972438812,10000
148,0,14,7433,op,-11.181217384214202,100,True,False,False,True,888.0,100,0.4738479773082268,0.07158663123846054,10000
149,0,14,7433,op,-11.19913600552827,111,True,False,False,True,899.0,111,0.47147873742168567,0.022509200498461723,10000
150,0,14,7433,op,-11.181466210323075,100,True,False,False,True,897.0,100,0.46912134373457726,0.017595551908016205,10000
151,0,14,7433,op,-11.187745814708371,104,True,False,False,True,883.0,104,0.46677573701590436,0.028123024851083755,10000
152,0,14,7433,op,-11.161023854340117,88,True,False,False,True,900.0,88,0.46444185833082485,0.034398794174194336,10000
153,0,14,7433,op,-11.174661304615437,96,True,False,False,True,894.0,96,0.46211964903917074,0.062339283525943756,10000
154,0,14,7433,op,-11.196383266585569,109,True,False,False,True,894.0,109,0.4598090507939749,0.1978083848953247,10000
155,0,14,7433,op,-11.201493850226203,112,True,False,False,True,898.0,112,0.457510005540005,0.11172108352184296,10000
156,0,14,7433,op,-11.20277346180131,113,True,False,False,True,884.0,113,0.45522245551230495,0.04300043731927872,10000
157,0,14,7433,op,-11.193215818082292,107,True,False,False,True,900.0,107,0.4529463432347434,0.0505598783493042,10000
158,0,14,7433,op,-11.188022284333904,104,True,False,False,True,896.0,104,0.4506816115185697,0.22667518258094788,10000
159,0,14,7433,op,-11.194606012105941,108,True,False,False,True,899.0,108,0.4484282034609769,0.1923006922006607,10000
160,0,14,7433,op,-11.201521497468153,112,True,False,False,True,899.0,112,0.446186062443672,0.031574368476867676,10000
161,0,14,7433,op,-11.19318816618373,107,True,False,False,True,899.0,107,0.4439551321314536,0.030137645080685616,10000
162,0,14,7433,op,-11.17302228541424,95,True,False,False,True,893.0,95,0.4417353564707963,0.05299216881394386,10000
163,0,14,7433,op,-11.189688950777054,105,True,False,False,True,900.0,105,0.43952667968844233,0.03673642501235008,10000
164,0,14,7433,op,-11.201466207640866,112,True,False,False,True,897.0,112,0.43732904629000013,0.038682058453559875,10000
165,0,14,7433,op,-11.169495422765612,93,True,False,False,True,898.0,93,0.4351424010585501,0.028733592480421066,10000
166,0,14,7433,op,-11.176327976646522,97,True,False,False,True,900.0,97,0.43296668905325736,0.0718797966837883,10000
167,0,14,7433,op,-11.196438558275501,109,True,False,False,True,900.0,109,0.43080185560799106,0.020758632570505142,10000
168,0,14,7433,op,-11.176327972921232,97,True,False,False,True,898.0,97,0.4286478463299511,0.36664217710494995,10000
169,0,14,7433,op,-11.183022287798424,101,True,False,False,True,893.0,101,0.42650460709830135,0.026568599045276642,10000
170,0,14,7433,op,-11.171217384623985,94,True,False,False,True,891.0,94,0.42437208406280985,0.0258690994232893,10000
171,0,14,7433,op,-11.1597995409742,87,True,False,False,True,900.0,87,0.4222502236424958,0.044723182916641235,10000
172,0,14,7433,op,-11.177469345492621,98,True,False,False,True,894.0,98,0.42013897252428334,0.05833125486969948,10000
173,0,14,7433,op,-11.174633657373487,96,True,False,False,True,896.0,96,0.4180382776616619,0.027957890182733536,10000
174,0,14,7433,op,-11.181410919564465,100,True,False,False,True,899.0,100,0.4159480862733536,0.06624993681907654,10000
175,0,14,7433,op,-11.172884050135812,95,True,False,False,True,890.0,95,0.41386834584198684,0.024913175031542778,10000
176,0,14,7433,op,-11.174412483163177,96,True,False,False,True,895.0,96,0.4117990041127769,0.0264364592730999,10000
177,0,14,7433,op,-11.17643856095771,97,True,False,False,True,896.0,97,0.40974000909221303,0.026205945760011673,10000
178,0,14,7433,op,-11.17477189451456,96,True,False,False,True,896.0,96,0.40769130904675194,0.025128498673439026,10000
179,0,14,7433,op,-11.164688955061138,90,True,False,False,True,893.0,90,0.40565285250151817,0.015915367752313614,10000
180,0,14,7433,op,-11.174744250066578,96,True,False,False,True,898.0,96,0.4036245882390106,0.06115557998418808,10000
181,0,14,7433,op,-11.186245030785601,103,True,False,False,True,889.0,103,0.4016064652978155,0.015301855280995369,10000
182,0,14,7433,op,-11.160996209892135,88,True,False,False,True,882.0,88,0.3995984329713264,0.014613078907132149,10000
183,0,14,7433,op,-11.192607579690714,107,True,False,False,True,878.0,107,0.3976004408064698,0.017267124727368355,10000
184,0,14,7433,op,-11.194523067586124,108,True,False,False,True,888.0,108,0.39561243860243744,0.011587030254304409,10000
185,0,14,7433,op,-11.182718163480361,101,True,False,False,True,889.0,101,0.3936343764094253,0.01838235929608345,10000
186,0,14,7433,op,-11.190968555832903,106,True,False,False,True,896.0,106,0.39166620452737816,0.047999486327171326,10000
187,0,14,7433,op,-11.19791169775029,110,True,False,False,True,890.0,110,0.3897078735047413,0.008596498519182205,10000
188,0,14,7433,op,-11.176521503614882,97,True,False,False,True,899.0,97,0.3877593341372176,0.008904930204153061,10000
189,0,14,7433,op,-11.178215819162627,98,True,False,False,True,900.0,98,0.3858205374665315,0.008275154046714306,10000
190,0,14,7433,op,-11.192884052110214,107,True,False,False,True,888.0,107,0.38389143477919885,0.01247038971632719,10000
191,0,14,7433,op,-11.192579930586119,107,True,False,False,True,888.0,107,0.3819719776053028,0.012988422997295856,10000
192,0,14,7433,op,-11.193942477367818,108,True,False,False,True,885.0,108,0.3800621177172763,0.015450621023774147,10000
193,0,14,7433,op,-11.207524634090563,116,True,False,False,True,895.0,116,0.37816180712868996,0.008771964348852634,10000
194,0,14,7433,op,-11.182911696036657,101,True,False,False,True,896.0,101,0.37627099809304654,0.006787664256989956,10000
195,0,14,7433,op,-11.191106793905298,106,True,False,False,True,884.0,106,0.3743896431025813,0.0037541307974606752,10000
196,0,14,7433,op,-11.184606011584401,102,True,False,False,True,890.0,102,0.37251769488706843,0.004252335987985134,10000
197,0,14,7433,op,-11.205719729575017,115,True,False,False,True,870.0,115,0.3706551064126331,0.0056463805958628654,10000
198,0,14,7433,op,-11.178188170058032,98,True,False,False,True,899.0,98,0.36880183088056995,0.011749767698347569,10000
199,0,14,7433,op,-11.17599620508651,97,True,False,False,True,900.0,97,0.3669578217261671,0.010184736922383308,10000
200,0,14,7433,op,-11.166466208609442,91,True,False,False,True,898.0,91,0.36512303261753626,0.009460865519940853,10000
201,0,14,7433,op,-11.21110679122309,118,True,False,False,True,890.0,118,0.3632974174544486,0.005496474914252758,10000
202,0,14,7433,op,-11.17810522740086,98,True,False,False,True,896.0,98,0.3614809303671764,0.00813309382647276,10000
203,0,14,7433,op,-11.19088561690102,106,True,False,False,True,892.0,106,0.3596735257153405,0.004127738066017628,10000
204,0,14,7433,op,-11.175664439114431,97,True,False,False,True,889.0,97,0.3578751580867638,0.014360603876411915,10000
205,0,14,7433,op,-11.189661305397749,105,True,False,False,True,900.0,105,0.35608578229633,0.0035792491398751736,10000
206,0,14,7433,op,-11.187994640817244,104,True,False,False,True,897.0,104,0.3543053533848483,0.008848888799548149,10000
207,0,14,7433,op,-11.187911699091394,104,True,False,False,True,897.0,104,0.35253382661792404,0.009694922715425491,10000
208,0,14,7433,op,-11.16793934435894,92,True,False,False,True,890.0,92,0.3507711574848344,0.0051382845267653465,10000
209,0,14,7433,op,-11.199661303125321,111,True,False,False,True,892.0,111,0.34901730169741024,0.004383676685392857,10000
210,0,14,7433,op,-11.209688949026168,117,True,False,False,True,893.0,117,0.3472722151889232,0.007564248982816935,10000
211,0,14,7433,op,-11.199744243919849,111,True,False,False,True,895.0,111,0.3455358541129786,0.005525652319192886,10000
212,0,14,7433,op,-11.186355618822079,103,True,False,False,True,893.0,103,0.3438081748424137,0.005577155388891697,10000
213,0,14,7433,op,-11.201521500262121,112,True,False,False,True,899.0,112,0.3420891339682016,0.018841588869690895,10000
214,0,14,7433,op,-11.183105224867662,101,True,False,False,True,896.0,101,0.3403786882983606,0.007058392744511366,10000
215,0,14,7433,op,-11.191549147913854,106,True,False,False,True,900.0,106,0.3386767948568688,0.007014955393970013,10000
216,0,14,7433,op,-11.186383266995351,103,True,False,False,True,894.0,103,0.33698341088258443,0.007173541001975536,10000
217,0,14,7433,op,-11.174771892651915,96,True,False,False,True,899.0,96,0.3352984938281715,0.010263140313327312,10000
218,0,14,7433,op,-11.204744246974588,114,True,False,False,True,896.0,114,0.33362200135903064,0.004890872165560722,10000
219,0,14,7433,op,-11.19591326067845,109,True,False,False,True,900.0,109,0.33195389135223546,0.003771577961742878,10000
220,0,14,7433,op,-11.184716597758234,102,True,False,False,True,895.0,102,0.3302941218954743,0.0045095328241586685,10000
221,0,14,7433,op,-11.184523070789874,102,True,False,False,True,887.0,102,0.32864265128599696,0.003993176389485598,10000
222,0,14,7433,op,-11.176521501752237,97,True,False,False,True,899.0,97,0.326999438029567,0.005358319729566574,10000
223,0,14,7433,op,-11.172773459305366,95,True,False,False,True,884.0,95,0.3253644408394192,0.005502659827470779,10000
224,0,14,7433,op,-11.18152149921904,100,True,False,False,True,899.0,100,0.3237376186352221,0.01551244966685772,10000
225,0,14,7433,op,-11.196272676686446,109,True,False,False,True,890.0,109,0.322118930542046,0.002891646698117256,10000
226,0,14,7433,op,-11.211410909953218,118,True,False,False,True,895.0,118,0.32050833588933575,0.008969934657216072,10000
227,0,14,7433,op,-11.21282875308146,119,True,False,False,True,886.0,119,0.31890579420988907,0.004802635870873928,10000
228,0,14,7433,op,-11.192911697489519,107,True,False,False,True,890.0,107,0.3173112652388396,0.004216453526169062,10000
229,0,14,7433,op,-11.193215815288324,107,True,False,False,True,900.0,107,0.3157247089126454,0.004543876275420189,10000
230,0,14,7433,op,-11.185940910192828,103,True,False,False,True,884.0,103,0.3141460853680822,0.004922965075820684,10000
231,0,14,7433,op,-11.194799540936947,108,True,False,False,True,897.0,108,0.3125753549412418,0.00319862412288785,10000
232,0,14,7433,op,-11.181134443419674,100,True,False,False,True,885.0,100,0.31101247816653554,0.00615881010890007,10000
233,0,14,7433,op,-11.200940909112493,112,True,False,False,True,893.0,112,0.30945741577570285,0.006312228739261627,10000
234,0,14,7433,op,-11.17596855784456,97,True,False,False,True,896.0,97,0.3079101286968243,0.003716220147907734,10000
235,0,14,7433,op,-11.166051504636805,91,True,False,False,True,900.0,91,0.3063705780533402,0.002787914127111435,10000
236,0,14,7433,op,-11.186300323406856,103,True,False,False,True,891.0,103,0.30483872516307353,0.0037233654875308275,10000
237,0,14,7433,op,-11.191466210844617,106,True,False,False,True,897.0,106,0.3033145315372582,0.004207137040793896,10000
238,0,14,7433,op,-11.179882481880487,99,True,False,False,True,900.0,99,0.3017979588795719,0.0035010233987122774,10000
239,0,14,7433,op,-11.186217383543651,103,True,False,False,True,894.0,103,0.30028896908517405,0.0036340919323265553,10000
240,0,14,7433,op,-11.19302229018261,107,True,False,False,True,893.0,107,0.2987875242397482,0.005820141173899174,10000
241,0,14,7433,op,-11.18141091025124,100,True,False,False,True,895.0,100,0.29729358661854943,0.0037529629189521074,10000
242,0,14,7433,op,-11.194771891832351,108,True,False,False,True,896.0,108,0.29580711868545667,0.0055128345265984535,10000
243,0,14,7433,op,-11.174882484413683,96,True,False,False,True,900.0,96,0.2943280830920294,0.004611816722899675,10000
